ano,id_municipio,obitos
2011,1101500,55
2011,1100056,77
2011,2410405,38
2011,2407203,169
2011,2403103,282
2011,2402501,50
2011,2804607,150
2011,2801405,107
2011,2803104,30
2011,4202578,10
2011,4205506,181
2011,4219101,35
2011,4218756,28
2011,4208500,139
2011,2401305,44
2011,2412807,53
2011,2801108,25
2011,2805901,55
2011,4209003,167
2011,2410603,21
2011,4212304,56
2011,4214102,17
2011,4211405,25
2011,4217956,17
2011,2802007,11
2011,4211652,16
2011,4204459,17
2011,4209854,29
2011,2411106,16
2011,4302808,331
2011,4313607,35
2011,4315701,311
2011,4316956,32
2011,4321303,229
2011,4309001,127
2011,4300307,71
2011,4313060,89
2011,4308102,76
2011,4318101,178
2011,4312179,20
2011,4301909,103
2011,4321436,66
2011,4312500,77
2011,4313508,288
2011,4306502,103
2011,4300208,53
2011,4321956,46
2011,4304309,51
2011,4304002,34
2011,4315057,19
2011,4305850,17
2011,4305702,42
2011,4315404,69
2011,4322350,16
2011,4318507,208
2011,4312807,27
2011,4309803,32
2011,4311270,10
2011,4302659,52
2011,4300901,41
2011,4321402,124
2011,4301800,38
2011,4320354,34
2011,4302253,24
2011,3301207,151
2011,3301702,6481
2011,3300258,186
2011,4312625,15
2011,4322343,19
2011,4309902,41
2011,4313086,9
2011,4311908,31
2011,4311791,31
2011,4301750,30
2011,4313334,14
2011,4319356,16
2011,4301958,3
2011,4306429,8
2012,2806008,111
2012,4211900,662
2012,4219705,167
2012,4207650,36
2012,4203253,21
2012,4218202,202
2012,4203600,196
2012,4202206,61
2012,4212502,160
2012,4207809,53
2012,2803401,73
2012,4213609,211
2012,4216800,57
2012,4209854,27
2012,4215059,13
2012,4218350,21
2012,4218251,34
2012,2801900,25
2012,4210050,15
2012,4214151,12
2012,4204194,11
2012,4314902,11131
2012,4316907,1911
2012,4306007,126
2012,4317707,82
2012,4315305,194
2012,4308052,32
2012,4305801,72
2012,4305975,21
2012,4309308,647
2012,4318804,347
2012,4321204,441
2012,4321832,26
2012,4305454,131
2012,4321501,255
2012,4308607,179
2012,4313201,156
2012,4312427,28
2012,4316956,30
2012,4321626,26
2012,4321857,36
2012,4311759,43
2012,4303707,67
2012,4319307,62
2012,4305603,26
2012,4315909,52
2012,4301925,15
2012,4320305,44
2012,4305587,12
2012,4314001,42
2012,4312054,35
2012,4316758,46
2012,4315354,36
2012,4319752,18
2012,4313086,20
2012,4315958,12
2014,1400308,74
2014,1400027,51
2014,1101708,56
2014,2408953,37
2014,2402402,51
2014,2407500,33
2014,4205407,2267
2014,4204202,907
2014,4202701,37
2014,4211801,52
2014,4218707,641
2014,4212700,36
2014,4203303,76
2014,4211009,49
2014,2412708,51
2014,4215208,26
2014,4203907,127
2014,4202503,18
2014,4217600,77
2014,4202131,36
2014,4210001,56
2014,2412302,61
2014,4206603,26
2014,2413706,32
2014,2410256,27
2014,4215059,10
2014,4218855,14
2014,4321709,167
2014,4309100,202
2014,4304408,270
2014,4313508,270
2014,4302907,97
2014,4322400,934
2014,4316303,54
2014,4310801,117
2014,4301107,125
2014,4305439,25
2014,4318507,201
2014,4321436,85
2014,4315073,21
2014,4305207,113
2014,4304689,60
2014,4321808,192
2014,4319208,44
2014,4307450,27
2014,4301073,25
2014,4312906,47
2014,4306932,69
2014,4307559,43
2014,4319802,53
2014,4314472,24
2014,4310553,21
2014,4300307,81
2014,4315313,13
2014,4304952,25
2014,4308458,38
2014,4323754,29
2014,4316428,12
2014,4320602,24
2014,4313011,15
2014,4302253,30
2014,4306379,24
2014,4318499,26
2014,4302238,17
2014,4302378,23
2014,4301958,6
2014,4310413,16
2014,4317251,15
2014,4320578,16
2014,4313441,13
2018,2703809,102
2018,2704302,6085
2018,2707008,12
2018,2701704,107
2018,1200013,58
2018,2705200,96
2018,1200351,35
2018,2703700,30
2015,2106326,84
2015,2111102,176
2015,2104552,81
2015,2110203,165
2015,2101731,20
2015,2107902,84
2015,2114007,263
2015,2110401,83
2015,2111250,38
2003,1200013,18
2004,1200609,142
2004,1303007,52
2004,1300060,19
2004,1302801,21
2004,2700300,1079
2004,2705002,131
2004,2700102,111
2004,2708600,270
2004,2708402,129
2004,2701704,86
2004,1303908,53
2004,2705804,27
2004,1302108,13
2004,1303304,27
2004,1200000,2
2006,1200104,67
2006,1200203,303
2006,1200336,49
2006,1200393,17
2020,1718204,410
2020,1710706,25
2020,1703883,10
2020,1702703,20
2018,5006002,94
2018,5003306,216
2018,5004106,88
2018,5007406,134
2018,5104104,163
2018,5105101,177
2018,5106455,16
2018,5106000,50
2018,5006903,99
2018,5108857,12
2018,5005251,25
2018,3151701,112
2018,3127909,9
2018,3113503,48
2018,3119500,53
2018,3103801,20
2018,3157278,16
2018,3170107,2282
2018,3130606,58
2018,3115474,31
2018,3154804,68
2018,3161304,41
2018,3168705,517
2018,3150539,30
2018,3170503,69
2018,3131604,32
2018,3147105,591
2018,3139409,553
2018,3113305,302
2018,3100609,78
2018,3160959,26
2018,3150604,42
2018,3167103,111
2018,3118205,47
2018,3165578,43
2018,3135407,44
2018,3139904,96
2018,3121100,65
2018,3163102,35
2018,3169356,153
2018,3125952,66
2018,3160801,30
2018,3147956,32
2018,3166303,39
2018,3168101,22
2018,3138302,23
2018,3140530,56
2018,3136553,23
2018,3157609,18
2018,3158805,39
2018,3119807,29
2018,3135076,28
2018,3150703,30
2013,1600600,432
2013,1200385,68
2013,2700102,137
2013,2704104,124
2013,2706901,253
2013,2707909,43
2013,1303403,408
2013,1301506,47
2013,1300680,29
2013,1303304,54
2013,1600105,27
2013,2707305,149
2013,2706604,39
2013,1300805,99
2013,1302553,50
2006,4126256,456
2006,2208908,28
2006,2201408,44
2006,2206696,24
2006,2202554,22
2006,2203453,47
2006,2206506,36
2006,2209401,32
2006,2210375,16
2006,2210904,27
2006,2208601,18
2006,2209450,7
2006,2614006,81
2006,2614402,36
2006,2606408,392
2006,2615409,133
2006,2609709,137
2006,2614600,158
2006,2610707,1531
2006,2601201,396
2006,2603801,124
2006,2613008,295
2006,2605905,138
2006,2612554,59
2006,4102406,252
2006,4127601,93
2006,4107652,352
2006,4127304,95
2006,4112108,164
2006,4100301,34
2006,4109609,174
2006,4111258,136
2006,4117297,15
2006,4110003,18
2006,4110607,103
2006,4122651,53
2006,4103404,20
2006,4103024,9
2006,4104006,213
2006,4110805,77
2006,4121604,36
2006,4117602,277
2006,4107504,76
2006,4107405,36
2006,4110052,16
2006,4107157,30
2006,4110078,75
2006,4120408,28
2006,4115903,12
2006,4113254,30
2007,2202109,31
2007,2201770,17
2007,2208007,359
2007,2207405,21
2007,2206605,42
2007,2201945,26
2007,2202091,25
2007,2210953,9
2007,2210706,44
2007,2210805,73
2007,2210938,39
2007,2206951,14
2007,2600054,585
2007,2507309,90
2007,2504157,35
2007,2501534,26
2007,2505352,22
2007,2505303,7
2007,2504108,10
2007,2509503,21
2007,2512002,96
2007,2514107,34
2007,2512309,86
2007,2508307,159
2007,2515500,71
2007,2507804,30
2007,2604155,68
2007,2504207,25
2007,2505279,39
2007,2505501,16
2007,2512721,38
2007,2612471,53
2007,2616407,845
2007,2600302,169
2007,2613305,143
2007,2604601,139
2007,4117503,185
2007,4108809,234
2007,4114807,172
2007,4101507,575
2007,4116604,15
2007,4114203,231
2007,4113429,30
2007,4120655,19
2007,4103156,24
2007,4103107,73
2007,4124806,75
2007,4127502,120
2007,4127601,75
2007,4127007,55
2007,4121109,45
2007,4104402,102
2007,4116703,78
2007,4128609,65
2007,4117206,48
2007,4107900,37
2007,4119608,190
2007,4124004,31
2007,4125902,15
2007,4123956,18
2014,2804805,853
2014,2800209,127
2021,2802106,540
2021,2804201,77
2021,1200344,86
2021,1200500,235
2021,2704807,104
2021,2703106,203
2021,1303536,209
2021,1303700,110
2021,1302108,23
2021,1300631,93
2010,3549409,331
2010,1722081,52
2010,1701101,21
2010,1708254,11
2010,1715705,20
2010,1718402,21
2010,1720002,16
2010,1703826,9
2010,1711902,31
2010,3518800,6727
2010,1712702,9
2010,1711951,16
2010,1720150,4
2010,3510609,1628
2010,3552502,1456
2010,3507001,239
2010,3519303,168
2010,3540200,198
2010,3517406,229
2010,3528908,36
2010,3500758,35
2010,3500808,35
2010,3513702,229
2010,3507902,150
2010,3532900,59
2010,3548005,130
2010,3514403,368
2010,3502606,47
2010,3517208,79
2010,3516101,18
2010,3537156,21
2010,3512001,131
2010,3553104,33
2010,3524501,27
2010,3517000,80
2010,3506904,51
2010,3511607,105
2010,3532306,58
2010,3543253,34
2010,3552007,38
2010,3538501,105
2010,3531100,401
2010,3514700,36
2010,3549250,15
2010,3532504,62
2010,3534005,23
2010,3541802,15
2005,2923035,63
2005,1200385,58
2005,1300904,25
2005,1302702,74
2005,1303304,26
2005,1304237,20
2005,5208707,6333
2005,1600709,11
2005,2908309,132
2005,2301307,106
2005,2902708,141
2005,2301000,268
2005,2305357,73
2005,2301257,56
2005,2304301,111
2005,2311207,38
2005,2301950,81
2005,2304608,22
2005,2304657,80
2005,5200506,19
2005,2707305,162
2005,2916104,95
2005,2703908,30
2005,5221502,27
2005,2919801,182
2005,2901601,77
2005,2915502,147
2005,2907509,237
2005,2922854,37
2005,2932200,163
2005,2904753,54
2005,2917201,93
2005,2903102,36
2005,2903276,44
2005,2903805,69
2005,2903953,38
2005,2904100,119
2005,2909802,324
2005,2932606,43
2005,2916302,57
2005,2910057,247
2005,2929701,78
2005,2931608,45
2005,2928950,31
2005,2917359,32
2005,2928109,148
2005,2930402,95
2005,2912608,22
2005,2924652,39
2005,2917607,297
2005,2921054,40
2005,2913002,77
2005,3204609,140
2005,2915403,42
2005,5206206,182
2005,5213004,53
2005,5217302,121
2005,5206503,28
2005,5221577,4
2005,5211404,56
2005,5202601,26
2005,5205059,14
2005,5215256,5
2005,5215207,20
2018,4117305,175
2018,4115101,85
2018,4117909,182
2018,4125506,1615
2018,4126603,169
2018,4105102,98
2018,4117503,267
2018,4121703,178
2018,4101804,772
2018,4100806,88
2018,4127403,144
2018,4113304,231
2018,4103503,63
2018,4116802,65
2018,4123402,89
2018,4122305,215
2018,4123204,29
2018,4113809,43
2018,4128807,47
2018,4126207,47
2018,4115903,17
2018,4110409,34
2018,4115457,36
2018,4113429,35
2018,4109005,33
2022,1301951,40
2022,1303809,308
2022,1304104,80
2022,1300508,129
2022,1300144,94
2022,1304260,45
2022,1600253,14
2022,1302207,29
2022,2918001,1418
2022,2905206,405
2022,2933604,381
2022,2928406,189
2022,2923605,158
2022,2925253,135
2022,2914109,83
2022,2901908,151
2022,2911907,228
2022,2925204,250
2022,2930006,63
2022,2927507,174
2022,2906857,110
2022,2930907,81
2022,2912004,80
2022,2920452,52
2022,2909505,41
2022,2904852,126
2020,1200138,73
2020,1600279,253
2020,2704302,7599
2020,2702603,166
2020,2706000,86
2020,1302603,15588
2020,1301902,599
2020,1303536,172
2020,1200302,163
2020,1200344,39
2020,2706208,32
2020,1303007,81
2020,2704609,69
2020,2708956,80
2008,1200252,42
2008,1301407,130
2008,1302900,200
2008,1301605,52
2008,1303106,65
2008,2704005,111
2008,2705606,43
2008,2700201,89
2008,2702900,141
2008,2706406,123
2008,2706802,83
2015,1400100,1351
2015,1100809,111
2015,1101302,57
2015,1100106,208
2015,3304904,7543
2015,3304524,736
2015,3302304,76
2015,3302270,701
2015,3304755,290
2015,2412104,47
2015,2402709,70
2015,2408953,60
2015,3300159,88
2015,2405306,61
2015,2400307,59
2015,1101450,16
2003,1707405,35
2003,1709005,35
2003,1720200,24
2003,1703826,19
2003,1716109,169
2003,1705607,18
2003,1712405,12
2003,1721307,3
2003,1718840,8
2003,1700251,10
2003,3500000,2320
2003,3547502,223
2003,3502804,1202
2003,3540507,48
2003,3510401,252
2003,3551009,2118
2003,3548906,1254
2003,3553708,349
2003,3517208,73
2003,3540606,301
2003,3514403,295
2003,3516200,1717
2003,3519071,760
2003,3553500,42
2003,3557204,100
2003,3536406,30
2003,3545209,574
2003,3522901,71
2003,3512308,126
2003,3546900,44
2003,3512803,274
2003,3525607,27
2003,3544103,177
2003,3531100,290
2003,3522208,854
2003,3507704,28
2003,3550803,91
2003,3502309,41
2003,3511904,31
2003,3553401,151
2003,3547650,4
2003,3542503,40
2003,3553005,56
2003,3504404,50
2003,3514007,44
2003,3525201,84
2003,3503950,11
2003,3513603,151
2003,3512902,58
2003,3535903,23
2003,3554201,28
2003,3500402,73
2003,3501152,76
2003,3537206,67
2003,3548302,17
2003,3539004,70
2003,3527009,37
2003,3546256,7
2003,3516804,32
2003,1707553,11
2019,1100205,2217
2019,1100262,12
2019,2403251,1158
2019,2413359,59
2019,2402600,481
2019,2414605,71
2019,2406106,120
2019,2403509,51
2019,2401305,44
2019,2402709,82
2019,2408607,29
2019,2403004,74
2019,1400233,33
2019,1100601,27
2019,2409209,19
2019,2403806,69
2019,2408409,31
2019,1101435,30
2019,2414308,13
2019,3305554,583
2019,3304904,7795
2019,3304144,1289
2019,3302700,1347
2019,3301850,427
2019,3300902,140
2012,1100098,140
2012,1100205,2233
2012,1100122,662
2012,2401305,58
2012,2401909,10
2012,2412401,32
2012,2405405,22
2012,2406809,40
2012,2410900,43
2012,2411502,144
2012,1100262,15
2012,2410504,42
2012,2402105,69
2012,2402402,41
2012,2409100,68
2012,2409332,20
2012,2410009,27
2012,1400605,14
2012,3302700,877
2012,3302270,635
2012,3303500,5922
2012,3306107,627
2012,3300308,752
2012,3300506,201
2012,3305406,166
2022,2706406,154
2022,2701902,52
2022,2708303,155
2022,2709004,41
2012,5102702,84
2012,5107107,116
2012,5002902,153
2012,5008305,673
2012,5001102,351
2012,5003801,156
2012,5214606,249
2012,5204409,112
2012,5204201,7
2012,5210901,96
2012,5208608,413
2012,5210208,259
2012,5218607,90
2012,5204250,49
2012,5216403,72
2012,5209903,61
2012,3200607,436
2012,3204906,621
2012,3202405,657
2012,3205200,2466
2012,3205176,87
2012,2103257,39
2012,2101400,372
2012,2111102,149
2012,2107506,402
2012,2110005,323
2012,2103703,158
2012,2100709,77
2012,2112902,137
2012,2107456,43
2012,5105507,34
2012,5005152,53
2012,5002209,108
2012,5214804,16
2012,5207402,75
2012,5203401,53
2012,5205471,25
2012,5202809,16
2012,2108108,102
2012,2111789,34
2012,2102903,92
2012,5106299,50
2012,5002951,65
2012,5209606,40
2012,5211404,76
2012,5213756,34
2012,5001243,44
2012,5221007,40
2012,3201803,25
2012,5107065,51
2012,5209457,8
2012,2105658,22
2012,2109205,30
2012,5105176,34
2012,2110237,22
2012,5003900,17
2012,3118908,56
2012,3121605,328
2012,3148301,58
2012,3100500,65
2012,3168002,185
2012,3111903,45
2012,3147402,114
2012,3111309,104
2012,3171709,55
2012,3118205,51
2012,3141603,91
2012,3157377,27
2012,3130051,69
2012,3137601,275
2012,3120805,111
2012,3112000,123
2012,3147709,56
2012,3132701,192
2012,3108255,36
2012,3170909,77
2012,3102001,119
2012,3136900,59
2012,3128907,45
2012,3133006,100
2012,3143500,61
2012,3158953,140
2012,3135357,59
2012,3106507,72
2012,3102506,53
2012,3126802,44
2012,3165560,21
2012,3104452,27
2012,3171006,101
2012,3119302,147
2012,3123700,78
2012,3104205,211
2012,3114105,73
2012,3111408,38
2012,3111150,24
2012,3100609,54
2012,3121704,23
2012,3164407,22
2012,3162658,27
2012,3158706,16
2012,3136108,30
2012,3131604,33
2012,3146404,38
2012,3165800,15
2012,3103306,23
2012,3166501,17
2012,3165909,23
2012,3159704,15
2012,3171501,23
2001,1715002,13
2001,1709302,77
2001,1712702,5
2001,1709005,33
2001,1721307,6
2001,1718899,4
2001,3547809,4207
2001,3550308,67170
2001,3509205,283
2001,3500000,2556
2001,3509502,5761
2001,3543303,561
2001,3529302,367
2001,3547304,262
2001,3552601,75
2001,3535101,51
2001,3522703,281
2001,3537305,369
2001,3540903,64
2001,3546306,167
2001,3501152,71
2001,3552700,96
2001,3526100,149
2001,3508108,108
2001,3553500,47
2001,3550704,349
2001,3502507,251
2001,3542008,40
2001,3554300,118
2001,3500501,138
2001,3537107,236
2001,3550407,219
2001,3507407,107
2001,3531506,107
2001,3546009,73
2001,3523008,24
2001,3535309,158
2001,3504909,67
2001,3536570,14
2001,3527009,45
2001,3509908,73
2001,3537008,85
2001,3541208,89
2001,3503158,17
2001,3515608,40
2001,3552551,20
2001,3551108,42
2001,3540101,25
2001,3506201,19
2001,3546207,20
2001,3556354,35
2001,3553104,34
2001,3532009,70
2001,3536307,73
2001,3500907,15
2001,3549300,13
2001,3507209,5
2001,3540309,13
2001,3515301,8
2001,3504701,10
2001,3540853,11
2005,4213708,85
2005,2803203,155
2005,4216503,137
2005,4217501,89
2005,4213807,44
2005,1716505,56
2005,4210407,21
2005,3506003,2081
2005,3503307,687
2005,3509700,320
2005,3519071,788
2005,3540002,124
2005,3552403,955
2005,3551009,2134
2005,3508603,200
2005,3554300,127
2005,3539202,159
2005,3503208,1257
2005,4207601,28
2005,3518206,214
2005,3534708,694
2005,1710904,7
2005,1712504,12
2005,4215356,24
2005,1707702,50
2005,1707652,19
2005,4205308,45
2005,4200200,47
2005,4215059,11
2005,1711506,9
2005,1718840,10
2005,3508900,26
2005,3507605,999
2005,3510401,306
2005,3549904,2630
2005,3516903,82
2005,3550803,90
2005,1701101,10
2005,1718402,9
2005,3522109,618
2005,3528908,28
2005,3502200,126
2005,3535408,80
2005,3548609,83
2005,3536901,13
2005,3503802,185
2005,3528700,23
2005,3509304,57
2005,3548054,40
2005,3537701,43
2005,3554508,230
2005,3547106,15
2005,3541703,79
2005,3525607,23
2005,3512902,70
2005,3526001,136
2005,3537206,63
2005,3532207,23
2005,3555703,6
2005,3531001,20
2005,1703057,5
2005,4217154,11
2005,3515806,8
2005,1703206,7
2005,1707306,10
2005,1715002,23
2005,1704600,2
2005,1717206,11
2018,1600501,66
2018,1600402,64
2018,1301654,56
2018,1304260,34
2018,1600709,35
2018,1303601,67
2018,2929909,285
2018,2924009,774
2018,2916500,201
2018,2924678,36
2018,2900702,1112
2018,2922854,51
2018,2932507,172
2018,2932903,557
2018,2903276,79
2018,2915601,448
2018,2930105,485
2018,2931806,127
2018,2906709,186
2018,2924058,95
2018,2919603,81
2018,2924504,106
2018,2901106,182
2018,2907558,43
2018,2911402,98
2018,2929107,145
2018,2932309,151
2018,2927705,157
2018,2918704,43
2018,2902401,96
2018,2912608,19
2010,1100015,99
2010,1100205,2205
2010,1101302,34
2010,4319604,221
2010,4208203,1119
2010,2401107,147
2010,2401453,85
2010,2402105,52
2010,2410603,16
2010,2407104,326
2010,2410405,24
2010,2414209,27
2010,2409605,10
2010,2413102,25
2010,4315602,1690
2010,2805505,119
2010,2806909,23
2010,4202107,142
2010,3305406,125
2010,3302502,1731
2010,3303807,192
2010,3300233,151
2010,4208906,724
2010,4213203,171
2010,4316006,132
2010,4211504,75
2010,4212106,128
2010,4207650,42
2010,4202859,29
2010,4219606,36
2010,4205431,15
2010,4211900,502
2010,4307609,232
2010,4200754,11
2010,4218806,60
2010,4210605,98
2010,4210555,8
2010,4215554,13
2010,4213351,23
2010,4210852,16
2010,4217956,10
2010,4301008,130
2010,4307708,609
2010,4301073,14
2010,4314068,29
2010,4301859,16
2010,4312807,24
2010,4316600,106
2010,4313011,19
2010,4302451,49
2010,4309753,23
2010,4304200,277
2010,4303673,19
2010,4322533,84
2010,4323200,24
2010,4321006,67
2010,4307500,122
2010,4315958,24
2010,4305405,33
2010,4319208,50
2010,4309704,40
2010,4314555,28
2009,1301654,42
2009,1302702,88
2009,1300201,26
2009,1300508,87
2009,1303908,82
2009,1302306,17
2009,2927408,15248
2009,2700904,15
2009,2911402,55
2009,2907806,187
2009,2900504,51
2009,2909604,99
2009,2913804,71
2009,2902302,41
2009,2932200,115
2009,2902807,93
2009,2904407,48
2009,2930154,119
2009,2906105,14
2009,2925808,108
2009,2909000,55
2009,2930402,106
2009,2927507,146
2009,2932804,97
2009,2920809,45
2009,2924801,100
2009,2929255,81
2009,2927903,84
2022,3303708,424
2022,3302007,1115
2022,3304201,1033
2022,3300407,1640
2022,3304706,428
2022,3301850,479
2022,3304151,183
2022,3305000,400
2017,2307502,216
2017,2303402,111
2017,2309300,257
2017,2305704,75
2017,2300309,417
2017,2307908,61
2017,2308302,199
2017,2302008,165
2017,2306603,127
2017,2309805,93
2017,2928703,652
2017,2908002,206
2017,2919207,1127
2017,2929602,125
2017,2906808,238
2017,2924306,123
2017,2926004,224
2017,2924405,142
2017,2931202,103
2017,2914703,450
2017,2908903,171
2017,2906824,90
2017,2923704,190
2017,2905503,76
2017,2932101,128
2017,2927101,68
2017,2922201,44
2017,2911907,189
2017,2908606,123
2017,2903235,92
2017,2904001,88
2017,2901304,61
2017,2932408,99
2017,2912004,65
2017,2901957,52
2017,2313906,86
2017,2901601,80
2017,2911303,65
2017,3202900,104
2017,3203163,88
2017,3201605,182
2017,3201100,98
2017,3204609,188
2017,2104602,61
2017,2105302,1770
2017,2102036,134
2017,2107803,173
2017,2105450,34
2017,2110856,52
2017,2109270,75
2017,2112100,128
2017,2102309,113
2017,2104404,91
2017,2106102,66
2017,2111672,21
2017,2101772,64
2017,2105153,77
2017,5209101,260
2017,5203302,194
2017,5200803,62
2017,5205109,582
2017,5210406,243
2017,5211404,88
2017,5222005,81
2017,5212709,36
2017,5203962,24
2017,5220405,146
2017,5207253,41
2017,5215702,150
2017,5222302,19
2017,5220009,61
2017,5200100,89
2017,5203559,52
2017,5214408,62
2017,5212253,11
2017,5215801,20
2001,2805604,127
2001,2410603,16
2001,4219200,26
2001,4203600,142
2001,1100254,109
2001,2805901,50
2001,4219002,113
2001,2409209,22
2001,4200705,57
2001,1101484,17
2001,2408607,20
2001,2806404,27
2001,2407302,48
2001,2410306,40
2001,2414407,106
2001,2401909,15
2001,4213807,47
2001,2412609,64
2001,1100155,185
2001,2406908,19
2001,4215554,13
2001,4214508,35
2001,2406700,51
2001,4215109,60
2001,4310207,486
2001,4306932,84
2001,4315354,29
2001,4304606,2137
2001,1101104,17
2001,4207908,65
2001,4306601,331
2001,2800407,61
2001,4218806,57
2001,4209177,8
2001,4212601,10
2001,2411106,21
2001,4211801,37
2001,2401651,5
2001,4211454,25
2001,4320701,111
2001,1400159,21
2001,4305207,82
2001,4321477,56
2001,4313904,190
2001,4315107,65
2001,3302270,592
2001,4318507,139
2001,4310876,7
2001,4313607,22
2001,4302105,436
2001,3301306,137
2001,4312500,74
2001,4310850,35
2001,4311304,194
2001,4306767,127
2001,4319802,67
2001,4309704,32
2001,4321303,212
2001,4312708,65
2001,4308805,87
2001,4310108,161
2001,4305009,80
2001,4318002,423
2001,4322376,13
2001,4310538,26
2001,4314779,14
2001,4312476,38
2001,4308102,63
2001,4304903,56
2001,3303807,172
2001,3300506,160
2001,4306957,19
2001,4312625,14
2001,4307104,62
2001,4305371,19
2001,3300951,57
2001,4201000,53
2001,4305975,14
2001,4314472,25
2001,4309100,133
2001,4314787,19
2001,4305850,21
2006,3101300,26
2006,5100102,33
2006,5106208,34
2006,5107941,29
2006,1507201,96
2006,5106232,65
2006,2102036,40
2006,2105450,35
2006,2100600,102
2006,2103406,229
2006,2105401,243
2006,2109403,35
2006,2108058,14
2006,2111532,59
2006,2500304,192
2006,2504306,119
2006,2516607,38
2006,3101706,226
2006,3107901,70
2006,3122009,151
2006,3115300,469
2006,3162906,203
2006,3152808,130
2006,3132701,193
2006,5008008,56
2006,3147402,118
2006,3155504,67
2006,2501575,43
2006,3139805,97
2006,3129608,40
2006,3107802,114
2006,5005806,53
2006,2104701,22
2006,3143104,209
2006,3128204,85
2006,1504000,35
2006,3151305,65
2006,1500131,32
2006,1503101,29
2006,1507458,98
2006,2105807,19
2006,2510709,11
2006,2513109,78
2006,2503902,43
2006,3115409,16
2006,3120102,32
2006,3165560,18
2006,3150505,52
2006,3148905,27
2006,3155801,130
2006,3135902,30
2006,3149903,141
2006,3112208,34
2006,3128907,39
2006,3168903,37
2006,3156007,77
2006,3133402,66
2006,3111507,80
2006,5106257,88
2006,1502004,37
2006,3125200,22
2006,3103306,20
2006,3159001,11
2006,3107000,14
2006,3102209,38
2006,3142700,52
2006,3149200,24
2006,3141306,13
2006,5000252,21
2006,5106802,22
2006,3103702,37
2006,3138302,21
2006,3164472,19
2006,2109304,12
2006,2501708,31
2006,3150307,39
2006,5000856,47
2006,3120409,30
2006,3130903,138
2006,3131604,30
2006,5106703,16
2006,3142254,13
2006,2504157,29
2006,1501253,17
2006,2516755,5
2006,1502764,17
2006,3526704,571
2006,3502705,146
2006,3504008,695
2006,3529708,131
2006,3553807,147
2006,3554102,1670
2006,3541604,234
2006,3531100,339
2006,3525409,13
2006,3513801,1918
2006,3549201,18
2006,3549508,54
2006,3510005,206
2006,3523800,57
2006,3525706,205
2006,3541901,76
2006,3538501,112
2006,3538600,181
2006,3501400,27
2006,3519055,41
2006,3550704,356
2006,3536802,40
2006,3513603,142
2006,3501152,90
2006,3539608,30
2006,3540804,103
2006,3546009,91
2006,3545308,238
2006,3537800,334
2006,3533254,22
2006,3516705,334
2006,3519600,353
2006,3547502,221
2006,3520202,50
2006,3518602,212
2006,3516507,19
2006,3534757,32
2006,3526407,173
2006,1717909,28
2006,3547908,55
2006,3515400,114
2006,3511201,39
2006,3540309,19
2006,3547650,9
2006,1703867,10
2006,1718659,7
2006,1712702,6
2011,2209708,44
2011,2205458,24
2011,2206951,19
2011,2206753,23
2011,1500800,2391
2011,1501709,502
2011,1505403,68
2011,2501575,69
2011,2514008,35
2011,2512507,244
2011,2201200,249
2011,2202851,32
2011,2210409,80
2011,1507300,192
2011,2502102,29
2011,2509396,52
2011,2508802,39
2011,2514503,119
2011,1508084,158
2011,2508208,53
2011,2205102,49
2011,1500305,67
2011,2514651,6
2011,1503754,48
2011,2503753,16
2011,2204154,13
2011,2200277,31
2011,2202505,37
2011,2512747,22
2011,2607752,134
2011,2611408,73
2011,2608701,112
2011,2608602,86
2011,2601607,110
2011,2606200,494
2011,2604502,96
2011,2604601,157
2011,2202554,17
2011,2614402,27
2011,2609303,98
2011,4115705,216
2011,4117503,204
2011,4128302,17
2011,4127502,159
2011,4119905,2173
2011,4101507,718
2011,4105706,128
2011,4118808,96
2011,4108700,60
2011,4108957,57
2011,4127205,145
2011,4104055,33
2011,4125308,32
2011,4105409,134
2011,4109906,70
2011,4116406,28
2011,4110003,31
2011,4101101,157
2011,4113601,30
2011,4103958,18
2011,4127858,81
2011,4111100,41
2011,4109005,31
2011,4116307,32
2011,2605459,6
2019,2801603,39
2019,2800605,162
2019,2807402,301
2019,4207809,67
2019,4205506,213
2019,4201273,27
2019,4207502,359
2019,4214409,34
2019,4217600,98
2019,4203303,92
2019,4215604,11
2019,4219705,189
2019,4211058,57
2019,4217709,171
2019,4211603,92
2019,4213302,34
2019,2803104,39
2019,2802700,51
2019,2804102,67
2019,4200101,99
2019,4205555,15
2019,2800100,29
2019,4217105,33
2019,4306908,247
2019,4311809,201
2019,4316907,2161
2019,4319901,545
2019,4313508,351
2019,4301602,1137
2019,4314753,26
2019,4306106,619
2019,4304507,522
2019,4302220,19
2019,4312500,91
2019,4314555,24
2019,4308508,201
2019,4301057,81
2019,4308904,147
2019,4323804,86
2019,4317004,96
2019,4312203,28
2019,4314001,40
2019,4321808,211
2019,4306700,31
2019,4321105,145
2019,4314506,146
2019,4319703,44
2019,4309159,20
2019,4320701,126
2019,4309555,44
2019,4300505,78
2019,4305371,35
2019,4305405,40
2019,4316477,23
2019,4323200,25
2019,4319372,25
2013,4117503,254
2013,4106407,385
2013,4119301,173
2013,4101408,873
2013,4122156,85
2013,4113304,242
2013,4124004,46
2013,4103057,58
2013,4104907,426
2013,4107124,22
2013,4111308,26
2013,4117206,51
2013,4125209,90
2013,4104501,137
2013,4106555,27
2013,4111258,163
